split,conversation_id,turn_index,utterance_id,speaker_id,text,audio_path,video_path,label
train,s03_e24_c09,15,s03_e24_c09_u015,unknown,"Oh, one other thing. Hoshi thinks that you being ringside may have affected my concentration.",,,sad
train,s03_e24_c09,16,s03_e24_c09_u016,unknown,Yeah. That-that was the problem.,,,mad
train,s03_e24_c10,2,s03_e24_c10_u002,unknown,Hey.,,,joyful
train,s03_e24_c10,3,s03_e24_c10_u003,unknown,Hey! How long until Pete's fight?,,,peaceful
train,s03_e24_c10,4,s03_e24_c10_u004,unknown,"Oh, about five minutes. Right now they're interviewing his opponent. Apparently he trains by going to Iran and pulling the arms off thieves.",,,neutral
train,s03_e24_c10,5,s03_e24_c10_u005,unknown,Hot dog?,,,neutral
train,s03_e24_c10,6,s03_e24_c10_u006,unknown,"Four, please. I'm really nervous. Thank you.",,,neutral
train,s03_e24_c10,7,s03_e24_c10_u007,unknown,"So Ross, how umm, how did it go with Bonnie?",,,neutral
train,s03_e24_c10,8,s03_e24_c10_u008,unknown,"What? Oh! I gotta tell you, I-I wasn't expecting to like her at all, I mean I actually wasn't expecting to like anyone right now, but she's really terrific.",,,joyful
train,s03_e24_c10,9,s03_e24_c10_u009,unknown,"Ohh, that's too bad!",,,sad
train,s03_e24_c10,10,s03_e24_c10_u010,unknown,"No, I-I'm saying I liked her.",,,scared
train,s03_e24_c10,11,s03_e24_c10_u011,unknown,"Yeah, y'know what, there are other fish in the sea.",,,joyful
train,s03_e24_c10,12,s03_e24_c10_u012,unknown,"Pheebs, I think she's great. Okay? We're going out again.",,,joyful
train,s03_e24_c10,13,s03_e24_c10_u013,unknown,"Okay, I hear you! Are you capable of talking about any thing else?",,,peaceful
train,s03_e24_c10,14,s03_e24_c10_u014,unknown,Hey! Which one's my turkey burger?,,,powerful
train,s03_e24_c10,15,s03_e24_c10_u015,unknown,"Ahh, the one next to my foot. Sorry.",,,peaceful
train,s03_e24_c10,16,s03_e24_c10_u016,unknown,"Hey, the fight's starting!",,,joyful
train,s03_e24_c10,17,s03_e24_c10_u017,unknown,"Okay, we'll be right in. So ah, did your boss try to slap you again today?",,,neutral
train,s03_e24_c10,18,s03_e24_c10_u018,unknown,"Nine times! Okay, I had to put on lotion! But, it's gonna be okay, because as of tomorrow I'm conducting an experiment, and if all goes as planned, my butt will be smack free.",,,joyful
train,s03_e24_c10,19,s03_e24_c10_u019,unknown,Fight's over!,,,mad
train,s03_e24_c11,2,s03_e24_c11_u002,unknown,"Excuse me, Doug? Hey there sports fan!!",,,joyful
train,s03_e24_c11,3,s03_e24_c11_u003,unknown,Bing! You got those numbers for me?,,,joyful
train,s03_e24_c11,4,s03_e24_c11_u004,unknown,"No, I ah, I didn't do them.",,,neutral
train,s03_e24_c11,5,s03_e24_c11_u005,unknown,"Oh, you forgot?",,,sad
train,s03_e24_c11,6,s03_e24_c11_u006,unknown,"No, no I just ah, didn't do them. Instead, I ah, hung out with a couple of friends and had a couple of beers so I certainly don't deserve any praise, verbal or otherwise.",,,joyful
train,s03_e24_c11,7,s03_e24_c11_u007,unknown,"Well, I got tanked myself last night. Pretty dicey drive home, Tapanzi Bridge never looked smaller. That's okay, you're still my number one guy! Bing!",,,joyful
train,s03_e24_c11,8,s03_e24_c11_u008,unknown,Doug!!,,,mad
train,s03_e24_c11,9,s03_e24_c11_u009,unknown,Hmm.,,,neutral
train,s03_e24_c11,10,s03_e24_c11_u010,unknown,I'm a little bit uncomfortable with the that way you express yourself.,,,mad
train,s03_e24_c11,11,s03_e24_c11_u011,unknown,"Oh, is it the swearing? I mean is it the constant swearing? Because I gotta tell ya, if it is, you can just... kiss my ass!",,,mad
train,s03_e24_c11,12,s03_e24_c11_u012,unknown,"No, no. It-it's not about the swearing, it's more about ah, the way, that you ah, occasionally, concentrate, your enthusiasm on my buttock.",,,scared
train,s03_e24_c11,13,s03_e24_c11_u013,unknown,Oh?,,,neutral
train,s03_e24_c11,14,s03_e24_c11_u014,unknown,"Oh, and don't get me wrong, I appreciate the sentiment. It's just that I, I have a rather, sensitive posterior, and ah, besides, it's making all the other guys jealous.",,,neutral
train,s03_e24_c11,15,s03_e24_c11_u015,unknown,"Well, say no more. Y'know it takes guts to bring this up. Bing! You're okay.",,,joyful
train,s03_e24_c11,16,s03_e24_c11_u016,unknown,Okay.,,,neutral
train,s03_e24_c11,17,s03_e24_c11_u017,unknown,Ha! Ahhhhhhh!,,,joyful
train,s03_e24_c11,18,s03_e24_c11_u018,unknown,Ahhhhh!,,,mad
train,s03_e24_c12,2,s03_e24_c12_u002,unknown,"Okay. Would you rather live in the shirt pocket of a sweaty giant, or inside his shower drain?",,,mad
train,s03_e24_c12,3,s03_e24_c12_u003,unknown,"Oh my God! Phoebe look, it's Ross and that girl.",,,mad
train,s03_e24_c12,5,s03_e24_c12_u005,unknown,No! No! Look at that! It's a line of ants! They're working as a team!,,,powerful
train,s03_e24_c12,6,s03_e24_c12_u006,unknown,Phoebe!,,,neutral
train,s03_e24_c12,7,s03_e24_c12_u007,unknown,"Right, oh yeah. Wow, oh, it looks like Ross is breaking up with her. Uff, I hope he lets her down easy. Let's go.",,,neutral
train,s03_e24_c12,8,s03_e24_c12_u008,unknown,"Come on Phoebe, look at that! They are not breaking up, look at them. Okay that's, you know what that is? That is a, that is a second date, that's what that is! Look at that, she just put her hand on his thigh...",,,neutral
train,s03_e24_c12,9,s03_e24_c12_u009,unknown,"Oh no! That really is nothing, she is very sexually aggressive.",,,neutral
train,s03_e24_c12,10,s03_e24_c12_u010,unknown,"Ohh! Phoebe, this is all your fault! Now he loves her, he's gonna marry her, and this is all your fault.",,,mad
train,s03_e24_c12,11,s03_e24_c12_u011,unknown,You said it was okay!,,,mad
train,s03_e24_c12,12,s03_e24_c12_u012,unknown,You said she was bald!!,,,mad
train,s03_e24_c12,13,s03_e24_c12_u013,unknown,What?! What-what-what-what-what?!!,,,mad
train,s03_e24_c12,14,s03_e24_c12_u014,unknown,"Phoebe, we can't, we just can't just let it happen! Okay, we have to do something! We have to break them up! Okay? Just go in there and like, shave her head! You owe me one bald girl!!",,,mad
train,s03_e24_c12,15,s03_e24_c12_u015,unknown,"Okay, first of all, breathe. Second of all, I don't get it. Aren't you the one that decided that you didn't want to be with Ross?",,,peaceful
train,s03_e24_c12,16,s03_e24_c12_u016,unknown,Yes.,,,neutral
train,s03_e24_c12,17,s03_e24_c12_u017,unknown,Well isn't he your friend? Don't you want him to be happy?,,,peaceful
train,s03_e24_c12,18,s03_e24_c12_u018,unknown,Yes.,,,sad
train,s03_e24_c12,19,s03_e24_c12_u019,unknown,So?,,,neutral
train,s03_e24_c12,20,s03_e24_c12_u020,unknown,"I just y'know, I didn't expect him to be this happy so soon. Ufff. Ooo-ooh!",,,sad
train,s03_e24_c12,21,s03_e24_c12_u021,unknown,Oh no.,,,peaceful
train,s03_e24_c12,22,s03_e24_c12_u022,unknown,What?,,,neutral
train,s03_e24_c12,23,s03_e24_c12_u023,unknown,"Oh, we killed them all.",,,mad
train,s03_e24_c12,24,s03_e24_c12_u024,unknown,Oh!,,,scared
train,s03_e24_c13,2,s03_e24_c13_u002,unknown,"It's okay, it's not as bad as it looks, it's a precaution. Ah, I'm not supposed to move my spine.",,,joyful
train,s03_e24_c13,3,s03_e24_c13_u003,unknown,Please tell me you're stopping now.,,,scared
train,s03_e24_c13,4,s03_e24_c13_u004,unknown,"I'm fine! I'd fight tonight, if they'd let me. See this circle I'm marking off here? This is my zone of terror.",,,peaceful
train,s03_e24_c13,5,s03_e24_c13_u005,unknown,You are insane! You-you gotta give this up!,,,scared
train,s03_e24_c13,6,s03_e24_c13_u006,unknown,"I can't until I'm the ultimate fighter. I will do it. I'm telling you, the day will come when children will argue over who will win a fight, me or Superman. Now, I'm not saying I could beat Superman, but y'know, kids are stupid.",,,joyful
train,s03_e24_c13,7,s03_e24_c13_u007,unknown,"Sit down. All right? Please, just listen to me. You are terrible at this! Okay? You are the worst ultimate fighter ever! Ever!!",,,mad
train,s03_e24_c13,8,s03_e24_c13_u008,unknown,"Y'know I have a torn rotator cuff, a hairline fracture in my right forearm, and a severely bruised Adam's Apple, but that really hurt.",,,scared
train,s03_e24_c13,9,s03_e24_c13_u009,unknown,"Well then, y'know what? I care about you to much to watch you hurt yourself like this. So if you have to do this, then you're gonna have to do it without me.",,,mad
train,s03_e24_c13,10,s03_e24_c13_u010,unknown,"Well if you're asking me to quit, then you're asking me to be someone I'm not. I've got to do this.",,,neutral
train,s03_e24_c13,11,s03_e24_c13_u011,unknown,Then I've gotta go. Bye.,,,sad
train,s03_e24_c13,12,s03_e24_c13_u012,unknown,Mon-Monica?,,,scared
train,s03_e24_c13,13,s03_e24_c13_u013,unknown,Yes?,,,peaceful
train,s03_e24_c13,14,s03_e24_c13_u014,unknown,"Could you leave a note? 'Cause I'm on a lot of pain killers now, and I don't know if I'll remember this tomorrow.",,,peaceful
train,s03_e24_c14,2,s03_e24_c14_u002,unknown,"So, in conclusion, the lines all go up , so I'm happy. Great job team! Tomorrow at 8:30. Phil! Nice job. Stevens! Way to go! Joel-burg, you maniac! I love ya! Bing! Good job, couldn't have done it without ya.",,,joyful
train,s03_e24_c14,3,s03_e24_c14_u003,unknown,"Thank you, sir.",,,neutral
train,s03_e24_c14,4,s03_e24_c14_u004,unknown,"Oh, excuse me. I forgot my briefcase y'know, by accident.",,,neutral
train,s03_e24_c14,5,s03_e24_c14_u005,unknown,"Of course, you did. Forgot something else too ya bastard! Well, what about you? You're not feeling left out or anything are ya?",,,neutral
train,s03_e24_c14,6,s03_e24_c14_u006,unknown,"No. No, not at all, that's-that's ridiculous.",,,mad
train,s03_e24_c14,7,s03_e24_c14_u007,unknown,"Everybody else got one, and you want one too. Don't you?",,,neutral
train,s03_e24_c14,8,s03_e24_c14_u008,unknown,"Ye-ye-yeah, yes I do!",,,neutral
train,s03_e24_c14,9,s03_e24_c14_u009,unknown,"Now get on out of here, you!",,,joyful
train,s03_e24_c15,2,s03_e24_c15_u002,unknown,"Pete Becker is circling the ring now. It looks like, he's just trying to feel him out. Oh, Bruiser is just...",,,neutral
train,s03_e24_c15,3,s03_e24_c15_u003,unknown,"Run! Run you crazy, rich freak!",,,powerful
train,s03_e24_c15,4,s03_e24_c15_u004,unknown,"Oh, I can't watch this.",,,scared
train,s03_e24_c15,5,s03_e24_c15_u005,unknown,"Check it out, he's winning! Pete's winning!",,,joyful
train,s03_e24_c15,6,s03_e24_c15_u006,unknown,Really?!,,,joyful
train,s03_e24_c15,7,s03_e24_c15_u007,unknown,No-o-o!!,,,scared
train,s03_e24_c15,8,s03_e24_c15_u008,unknown,"Uh-oh, Bruiser has Becker on the canvas and is going for his favourite area.",,,sad
train,s03_e24_c15,9,s03_e24_c15_u009,unknown,Oh! Oh!,,,scared
train,s03_e24_c15,10,s03_e24_c15_u010,unknown,"Wait, if that's his favourite area, why is he being so mean to it?",,,neutral
train,s03_e24_c15,11,s03_e24_c15_u011,unknown,"Well, this is ironic. Of your last two boyfriends, Richard didn't want to have kids, and from the looks of it, now Pete can't.",,,neutral
train,s03_e24_c15,12,s03_e24_c15_u012,unknown,Ohh!!,,,joyful
train,s03_e25_c01,2,s03_e25_c01_u002,unknown,"So ah, your first sexual experience was with a woman?!",,,joyful
train,s03_e25_c01,3,s03_e25_c01_u003,unknown,"All right, I was 15, it was my best friend, Ruth, and we got drunk on that hard cider, and then suddenly, I don't know, we were, we were making out.",,,powerful
train,s03_e25_c01,4,s03_e25_c01_u004,unknown,Tell it again. Seriously.,,,joyful
train,s03_e25_c01,6,s03_e25_c01_u006,unknown,I mean is that woman capable of talking about anything else but sex?,,,mad
train,s03_e25_c01,7,s03_e25_c01_u007,unknown,"Yeah, sure. Well y'know, earlier she was talking about geography.",,,neutral
train,s03_e25_c01,8,s03_e25_c01_u008,unknown,"Joey, she was listing the countries she's done it in.",,,mad
train,s03_e25_c01,9,s03_e25_c01_u009,unknown,"Well, I think we all learned something.",,,peaceful
train,s03_e25_c01,10,s03_e25_c01_u010,unknown,"Hey, you guys! Look what I found! Look at this! That's my Mom's writing! Look.",,,joyful
train,s03_e25_c01,11,s03_e25_c01_u011,unknown,"Me and Frank and Phoebe, Graduation 1965.",,,neutral
train,s03_e25_c01,12,s03_e25_c01_u012,unknown,Y'know what that means?,,,joyful
train,s03_e25_c01,13,s03_e25_c01_u013,unknown,That you're actually 50?,,,joyful
train,s03_e25_c01,14,s03_e25_c01_u014,unknown,"No-no, that's not, that's not me Phoebe, that's her pal Phoebe. According to her high school yearbook, they were like B.F.F. Best Friends Forever.",,,joyful
train,s03_e25_c01,15,s03_e25_c01_u015,unknown,Oh!,,,joyful
train,s03_e25_c01,16,s03_e25_c01_u016,unknown,That is so cool.,,,joyful
train,s03_e25_c01,17,s03_e25_c01_u017,unknown,"I know! So this woman probably could like have all kinds of stories about my parents, and she might even know like where my Dad is. So I looked her up, and she lives out by the beach. So maybe this weekend we could go to the beach?",,,joyful
train,s03_e25_c01,18,s03_e25_c01_u018,unknown,"Yeah! Yeah, we can!",,,joyful
train,s03_e25_c01,19,s03_e25_c01_u019,unknown,"Shoot! I can't go, I have to work!",,,sad
train,s03_e25_c01,20,s03_e25_c01_u020,unknown,That's too bad.,,,sad
train,s03_e25_c01,21,s03_e25_c01_u021,unknown,"Ohh, big, fat bummerrr.",,,sad
train,s03_e25_c01,22,s03_e25_c01_u022,unknown,So great! Okay! Tomorrow we're gonna drive out to Montauk.,,,joyful
train,s03_e25_c01,23,s03_e25_c01_u023,unknown,"Hey, Bonnie had sex there!",,,joyful
train,s03_e25_c03,2,s03_e25_c03_u002,unknown,"Go, go, go!",,,joyful
train,s03_e25_c03,3,s03_e25_c03_u003,unknown,"Oh yeah, now everybody wants to be under this hat!",,,powerful
train,s03_e25_c03,5,s03_e25_c03_u005,unknown,Oy!!,,,mad
train,s03_e25_c03,6,s03_e25_c03_u006,unknown,What's with all this sand?,,,peaceful
train,s03_e25_c03,7,s03_e25_c03_u007,unknown,"Oh, yeah, Bob said there might be flood damage.",,,neutral
train,s03_e25_c03,8,s03_e25_c03_u008,unknown,"Yeah, either that, or he has a really big cat.",,,neutral
train,s03_e25_c04,2,s03_e25_c04_u002,unknown,"Well, yes, it's kind've an unusual house. It has umm, three beautiful bedrooms and ah, no baths. But y'know, the ocean is right there.",,,joyful
train,s03_e25_c04,3,s03_e25_c04_u003,unknown,"Knock, knock, knock.",,,joyful
train,s03_e25_c04,4,s03_e25_c04_u004,unknown,"Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.",,,neutral
train,s03_e25_c04,5,s03_e25_c04_u005,unknown,"Are you ah, Phoebe Abott?",,,scared
train,s03_e25_c04,6,s03_e25_c04_u006,unknown,"Ahh, yes.",,,scared
train,s03_e25_c04,7,s03_e25_c04_u007,unknown,"Hi Phoebe Abott, I'm your best friends daughter!",,,joyful
train,s03_e25_c04,8,s03_e25_c04_u008,unknown,You're Erwin's daughter?!,,,joyful
train,s03_e25_c04,9,s03_e25_c04_u009,unknown,"No, I-I mean your-your old best friend, here. Lily, from high school. Remember?",,,joyful
train,s03_e25_c04,10,s03_e25_c04_u010,unknown,"Oh gosh, Lily, yes. Of course I remember Lily. I... Then you must be?",,,joyful
train,s03_e25_c04,11,s03_e25_c04_u011,unknown,"Phoebe. Phoebe. Phoebe, yeah. She named me after you I guess.",,,joyful
train,s03_e25_c04,12,s03_e25_c04_u012,unknown,"Uh-huh. Wow! Well, look! There's Frank.",,,joyful
train,s03_e25_c04,13,s03_e25_c04_u013,unknown,"Yes!! Yes! Yes! Yes!! That's my Dad, that's Frank! Yeah! I'm sorry I'm getting all flingy.",,,joyful
train,s03_e25_c04,14,s03_e25_c04_u014,unknown,"Take it easy--if you want, there's cookies on the counter, or, or--sangria! I can make sangria!",,,joyful
train,s03_e25_c04,15,s03_e25_c04_u015,unknown,"No-no, sorry. Cookies are good, thanks.",,,neutral
train,s03_e25_c04,16,s03_e25_c04_u016,unknown,Oh.,,,neutral
train,s03_e25_c04,17,s03_e25_c04_u017,unknown,"Well, so, umm, anyway umm, I've been, I've been looking for my Father, and umm, have you heard from him, or seen him?",,,neutral
train,s03_e25_c04,18,s03_e25_c04_u018,unknown,"Oh no, I-I'm sorry, I guess we lost track of everybody after high school.",,,neutral
train,s03_e25_c04,19,s03_e25_c04_u019,unknown,"Oh, okay. Well, so tell me everything about my parents. Everything.",,,sad
train,s03_e25_c04,20,s03_e25_c04_u020,unknown,"Ohh, well. Y'know we were always together, in fact the had a nickname for the three of us.",,,neutral
train,s03_e25_c04,21,s03_e25_c04_u021,unknown,"Oh, what? What was it?",,,neutral
train,s03_e25_c04,22,s03_e25_c04_u022,unknown,"The three losers. Oh, poor Lily. Ohh, y'know I-I heard about what happened, that must have been just terrible for you, losing your mother that way.",,,sad
train,s03_e25_c04,23,s03_e25_c04_u023,unknown,"Yeah, no, it was great.",,,joyful
train,s03_e25_c06,2,s03_e25_c06_u002,unknown,"So, you still don't think I'm boyfriend material?",,,neutral
train,s03_e25_c06,3,s03_e25_c06_u003,unknown,Huh?,,,neutral
train,s03_e25_c06,4,s03_e25_c06_u004,unknown,I saw you checking me out during the game last night.,,,neutral
train,s03_e25_c06,5,s03_e25_c06_u005,unknown,You didn't even take off your pants.,,,neutral
train,s03_e25_c06,6,s03_e25_c06_u006,unknown,"Yeah, well, lucky for you.",,,mad
train,s03_e25_c06,7,s03_e25_c06_u007,unknown,What?,,,neutral
train,s03_e25_c06,8,s03_e25_c06_u008,unknown,I don't know.,,,neutral
train,s03_e25_c06,9,s03_e25_c06_u009,unknown,Well! Is everybody else having just the best time?!,,,joyful
train,s03_e25_c06,10,s03_e25_c06_u010,unknown,Shhh! Shhhh! Joey's asleep.,,,scared
train,s03_e25_c06,12,s03_e25_c06_u012,unknown,"After he passed out, we put the sand around him to keep him warm.",,,neutral
